"Year","Month","SKU","Category","Units","GrossSales"
"2019","5",1782787,"Snacks","552.00","3836.40"
"2019","5",1782787,"Snacks","552.00","3836.40"
"2018","11",1809437,"Canned Goods","5.00","9.75"
"2018","12",1809437,"Canned Goods","5.00","9.75"
"2018","12",1809437,"Canned Goods","5.00","9.75"
"2019","1",1809437,"Canned Goods","5.00","9.75"
"2019","1",1809437,"Canned Goods","5.00","9.75"
"2019","2",1809437,"Canned Goods","5.00","9.75"
"2019","2",1809437,"Canned Goods","5.00","9.75"
"2019","3",1809437,"Canned Goods","5.00","9.75"
"2019","3",1809437,"Canned Goods","5.00","9.75"
"2019","4",1809437,"Canned Goods","5.00","9.75"
"2019","4",1809437,"Canned Goods","5.00","9.75"
"2019","5",1809437,"Canned Goods","5.00","9.75"
"2019","5",1809437,"Canned Goods","5.00","9.75"
"2018","11",1820948,"Produce","475.00","0.00"
"2018","12",1820948,"Produce","480.00","0.00"
"2019","1",1820948,"Produce","499.00","0.00"
"2019","2",1820948,"Produce","494.00","0.00"
"2019","3",1820948,"Produce","504.00","0.00"
"2019","4",1820948,"Produce","494.00","0.00"
"2018","12",1828816,"Produce","396.00","7520.04"
"2019","1",1828816,"Produce","408.00","7747.92"
"2019","2",1828816,"Produce","416.00","7899.84"
"2019","3",1828816,"Produce","437.00","8298.63"
"2019","4",1828816,"Produce","450.00","8545.50"
"2019","5",1828816,"Produce","482.00","9153.18"
"2018","11",1829805,"Sodas and Drinks","756.00","9790.20"
"2018","12",1829805,"Sodas and Drinks","779.00","10088.05"
"2019","1",1829805,"Sodas and Drinks","756.00","9790.20"
"2019","2",1829805,"Sodas and Drinks","794.00","10282.30"
"2019","3",1829805,"Sodas and Drinks","834.00","10800.30"
"2019","4",1829805,"Sodas and Drinks","817.00","10580.15"
"2019","5",1829805,"Sodas and Drinks","899.00","11642.05"
"2018","12",1848659,"Snacks","891.00","7083.45"
"2019","1",1848659,"Snacks","927.00","7369.65"
"2019","2",1848659,"Snacks","955.00","7592.25"
"2019","3",1848659,"Snacks","1003.00","7973.85"
"2019","4",1848659,"Snacks","1023.00","8132.85"
"2019","5",1848659,"Snacks","1023.00","8132.85"
"2018","11",1849092,"Produce","676.00","3373.24"
"2018","12",1849092,"Produce","690.00","3443.10"
"2019","1",1849092,"Produce","697.00","3478.03"
"2019","2",1849092,"Produce","732.00","3652.68"
"2019","3",1849092,"Produce","761.00","3797.39"
"2019","4",1849092,"Produce","776.00","3872.24"
"2019","5",1849092,"Produce","830.00","4141.70"
"2018","12",1866920,"Produce","217.00","1942.15"
"2019","1",1866920,"Produce","213.00","1906.35"
"2019","2",1866920,"Produce","222.00","1986.90"
"2019","3",1866920,"Produce","226.00","2022.70"
"2019","4",1866920,"Produce","221.00","1977.95"
"2019","5",1866920,"Produce","243.00","2174.85"
"2018","11",1889590,"Freezer","385.00","6926.15"
"2018","12",1889590,"Freezer","404.00","7267.96"
"2019","1",1889590,"Freezer","392.00","7052.08"
"2019","2",1889590,"Freezer","400.00","7196.00"
"2019","3",1889590,"Freezer","392.00","7052.08"
"2019","4",1889590,"Freezer","396.00","7124.04"
"2019","5",1889590,"Freezer","432.00","7771.68"
"2018","12",1896415,"Freezer","635.00","1270.00"
"2019","1",1896415,"Freezer","629.00","1258.00"
"2019","2",1896415,"Freezer","635.00","1270.00"
"2019","3",1896415,"Freezer","616.00","1232.00"
"2019","4",1896415,"Freezer","634.00","1268.00"
"2019","5",1896415,"Freezer","647.00","1294.00"
"2018","11",1919757,"Produce","443.00","5736.85"
"2018","12",1919757,"Produce","447.00","5788.65"
"2019","1",1919757,"Produce","434.00","5620.30"
"2019","2",1919757,"Produce","438.00","5672.10"
"2019","3",1919757,"Produce","442.00","5723.90"
"2019","4",1919757,"Produce","451.00","5840.45"
"2019","5",1919757,"Produce","496.00","6423.20"
"2018","11",1920202,"Produce","226.00","2935.74"
"2018","12",1920202,"Produce","219.00","2844.81"
"2018","12",1920202,"Produce","219.00","2844.81"
"2019","1",1920202,"Produce","223.00","2896.77"
"2019","1",1920202,"Produce","223.00","2896.77"
"2019","2",1920202,"Produce","216.00","2805.84"
"2019","2",1920202,"Produce","216.00","2805.84"
"2019","3",1920202,"Produce","212.00","2753.88"
"2019","3",1920202,"Produce","212.00","2753.88"
"2019","4",1920202,"Produce","223.00","2896.77"
"2019","4",1920202,"Produce","223.00","2896.77"
"2019","5",1920202,"Produce","227.00","2948.73"
"2019","5",1920202,"Produce","227.00","2948.73"
"2018","11",1970772,"Refrigerated","575.00","6319.25"
"2018","12",1970772,"Refrigerated","604.00","6637.96"
"2018","12",1970772,"Refrigerated","604.00","6637.96"
"2019","1",1970772,"Refrigerated","604.00","6637.96"
"2019","1",1970772,"Refrigerated","604.00","6637.96"
"2019","2",1970772,"Refrigerated","634.00","6967.66"
"2019","2",1970772,"Refrigerated","634.00","6967.66"
"2019","3",1970772,"Refrigerated","621.00","6824.79"
"2019","3",1970772,"Refrigerated","621.00","6824.79"
"2019","4",1970772,"Refrigerated","627.00","6890.73"
"2019","4",1970772,"Refrigerated","627.00","6890.73"
"2019","5",1970772,"Refrigerated","640.00","7033.60"
"2019","5",1970772,"Refrigerated","640.00","7033.60"
"2018","11",1973097,"International","321.00","5440.95"
"2018","12",1973097,"International","334.00","5661.30"
"2018","12",1973097,"International","334.00","5661.30"
"2019","1",1973097,"International","344.00","5830.80"
"2019","1",1973097,"International","344.00","5830.80"
"2019","2",1973097,"International","358.00","6068.10"
"2019","2",1973097,"International","358.00","6068.10"
"2019","3",1973097,"International","351.00","5949.45"
"2019","3",1973097,"International","351.00","5949.45"
"2019","4",1973097,"International","344.00","5830.80"
"2019","4",1973097,"International","344.00","5830.80"
"2019","5",1973097,"International","351.00","5949.45"
"2019","5",1973097,"International","351.00","5949.45"
"2018","11",1975792,"Produce","441.00","8158.50"
"2018","12",1975792,"Produce","441.00","8158.50"
"2018","12",1975792,"Produce","441.00","8158.50"
"2019","1",1975792,"Produce","445.00","8232.50"
"2019","1",1975792,"Produce","445.00","8232.50"
"2019","2",1975792,"Produce","436.00","8066.00"
"2019","2",1975792,"Produce","436.00","8066.00"
"2019","3",1975792,"Produce","440.00","8140.00"
"2019","3",1975792,"Produce","440.00","8140.00"
"2019","4",1975792,"Produce","431.00","7973.50"
"2019","4",1975792,"Produce","431.00","7973.50"
"2019","5",1975792,"Produce","418.00","7733.00"
"2019","5",1975792,"Produce","418.00","7733.00"
"2018","11",1994880,"Produce","693.00","5537.07"
"2018","12",1994880,"Produce","686.00","5481.14"
"2018","12",1994880,"Produce","686.00","5481.14"
"2019","1",1994880,"Produce","672.00","5369.28"
"2019","1",1994880,"Produce","672.00","5369.28"
"2019","2",1994880,"Produce","685.00","5473.15"
"2019","2",1994880,"Produce","685.00","5473.15"
"2019","3",1994880,"Produce","678.00","5417.22"
"2019","3",1994880,"Produce","678.00","5417.22"
"2019","4",1994880,"Produce","692.00","5529.08"
"2019","4",1994880,"Produce","692.00","5529.08"
"2019","5",1994880,"Produce","664.00","5305.36"
"2019","5",1994880,"Produce","664.00","5305.36"
"2018","11",2013567,"International","618.00","12669.00"
"2018","12",2013567,"International","612.00","12546.00"
"2018","12",2013567,"International","612.00","12546.00"
"2019","1",2013567,"International","612.00","12546.00"
"2019","1",2013567,"International","612.00","12546.00"
"2019","2",2013567,"International","600.00","12300.00"
"2019","2",2013567,"International","600.00","12300.00"
"2019","3",2013567,"International","612.00","12546.00"
"2019","3",2013567,"International","612.00","12546.00"
"2019","4",2013567,"International","618.00","12669.00"
"2019","4",2013567,"International","618.00","12669.00"
"2019","5",2013567,"International","612.00","12546.00"
"2019","5",2013567,"International","612.00","12546.00"
"2018","11",2040417,"Produce","161.00","3059.00"
"2018","12",2040417,"Produce","161.00","3059.00"
"2018","12",2040417,"Produce","161.00","3059.00"
"2019","1",2040417,"Produce","164.00","3116.00"
"2019","1",2040417,"Produce","164.00","3116.00"
"2019","2",2040417,"Produce","164.00","3116.00"
"2019","2",2040417,"Produce","164.00","3116.00"
"2019","3",2040417,"Produce","161.00","3059.00"
"2019","3",2040417,"Produce","161.00","3059.00"
"2019","4",2040417,"Produce","159.00","3021.00"
"2019","4",2040417,"Produce","159.00","3021.00"
"2019","5",2040417,"Produce","156.00","2964.00"
"2019","5",2040417,"Produce","156.00","2964.00"
"2018","11",2044979,"Dairy","162.00","972.00"
"2018","12",2044979,"Dairy","167.00","1002.00"
"2018","12",2044979,"Dairy","167.00","1002.00"
"2019","1",2044979,"Dairy","167.00","1002.00"
"2019","1",2044979,"Dairy","167.00","1002.00"
"2019","2",2044979,"Dairy","164.00","984.00"
"2019","2",2044979,"Dairy","164.00","984.00"
"2019","3",2044979,"Dairy","167.00","1002.00"
"2019","3",2044979,"Dairy","167.00","1002.00"
"2019","4",2044979,"Dairy","174.00","1044.00"
"2019","4",2044979,"Dairy","174.00","1044.00"
"2019","5",2044979,"Dairy","191.00","1146.00"
"2019","5",2044979,"Dairy","191.00","1146.00"
"2018","11",2050418,"Dairy","95.00","451.25"
"2018","12",2050418,"Dairy","97.00","460.75"
"2018","12",2050418,"Dairy","97.00","460.75"
"2019","1",2050418,"Dairy","99.00","470.25"
"2019","1",2050418,"Dairy","99.00","470.25"
"2019","2",2050418,"Dairy","102.00","484.50"
"2019","2",2050418,"Dairy","102.00","484.50"
"2019","3",2050418,"Dairy","99.00","470.25"
"2019","3",2050418,"Dairy","99.00","470.25"
"2019","4",2050418,"Dairy","97.00","460.75"
"2019","4",2050418,"Dairy","97.00","460.75"
"2019","5",2050418,"Dairy","92.00","437.00"
"2019","5",2050418,"Dairy","92.00","437.00"
"2018","12",2102052,"International","6.00","96.00"
"2019","1",2102052,"International","6.00","96.00"
"2019","2",2102052,"International","6.00","96.00"
"2019","3",2102052,"International","6.00","96.00"
"2019","4",2102052,"International","6.00","96.00"
"2019","5",2102052,"International","6.00","96.00"
"2018","11",2109732,"Baby","863.00","12073.37"
"2018","12",2109732,"Baby","872.00","12199.28"
"2019","1",2109732,"Baby","907.00","12688.93"
"2019","2",2109732,"Baby","916.00","12814.84"
"2019","3",2109732,"Baby","889.00","12437.11"
"2019","4",2109732,"Baby","898.00","12563.02"
"2019","5",2109732,"Baby","943.00","13192.57"
"2018","12",2111413,"Freezer","925.00","925.00"
"2019","1",2111413,"Freezer","971.00","971.00"
"2019","2",2111413,"Freezer","990.00","990.00"
"2019","3",2111413,"Freezer","1040.00","1040.00"
"2019","4",2111413,"Freezer","1030.00","1030.00"
"2019","5",2111413,"Freezer","1071.00","1071.00"
"2018","11",2112791,"Snacks","854.00","14509.46"
"2018","12",2112791,"Snacks","888.00","15087.12"
"2019","1",2112791,"Snacks","897.00","15240.03"
"2019","2",2112791,"Snacks","888.00","15087.12"
"2019","3",2112791,"Snacks","897.00","15240.03"
"2019","4",2112791,"Snacks","906.00","15392.94"
"2019","5",2112791,"Snacks","942.00","16004.58"
"2018","12",2117503,"Refrigerated","981.00","3433.50"
"2019","1",2117503,"Refrigerated","971.00","3398.50"
"2019","2",2117503,"Refrigerated","942.00","3297.00"
"2019","3",2117503,"Refrigerated","989.00","3461.50"
"2019","4",2117503,"Refrigerated","1009.00","3531.50"
"2019","5",2117503,"Refrigerated","1070.00","3745.00"
"2018","11",2127135,"Baby","756.00","13608.00"
"2018","12",2127135,"Baby","764.00","13752.00"
"2019","1",2127135,"Baby","764.00","13752.00"
"2019","2",2127135,"Baby","787.00","14166.00"
"2019","3",2127135,"Baby","811.00","14598.00"
"2019","4",2127135,"Baby","827.00","14886.00"
"2019","5",2127135,"Baby","893.00","16074.00"
"2018","12",2147377,"Snacks","521.00","4162.79"
"2019","1",2147377,"Snacks","521.00","4162.79"
"2019","2",2147377,"Snacks","516.00","4122.84"
"2019","3",2147377,"Snacks","516.00","4122.84"
"2019","4",2147377,"Snacks","521.00","4162.79"
"2019","5",2147377,"Snacks","573.00","4578.27"
"2018","11",2150184,"International","1000.00","7000.00"
"2018","12",2150184,"International","1020.00","7140.00"
"2019","1",2150184,"International","1071.00","7497.00"
"2019","2",2150184,"International","1050.00","7350.00"
"2019","3",2150184,"International","1040.00","7280.00"
"2019","4",2150184,"International","1071.00","7497.00"
"2019","5",2150184,"International","1157.00","8099.00"
"2018","12",2157657,"Canned Goods","1020.00","10189.80"
"2019","1",2157657,"Canned Goods","1061.00","10599.39"
"2019","2",2157657,"Canned Goods","1029.00","10279.71"
"2019","3",2157657,"Canned Goods","1070.00","10689.30"
"2019","4",2157657,"Canned Goods","1113.00","11118.87"
"2019","5",2157657,"Canned Goods","1057.00","10559.43"
"2018","11",2163016,"Dairy","777.00","13201.23"
"2018","12",2163016,"Dairy","769.00","13065.31"
"2019","1",2163016,"Dairy","807.00","13710.93"
"2019","2",2163016,"Dairy","791.00","13439.09"
"2019","3",2163016,"Dairy","823.00","13982.77"
"2019","4",2163016,"Dairy","864.00","14679.36"
"2019","5",2163016,"Dairy","950.00","16140.50"
"2018","12",2183049,"Produce","89.00","1335.00"
"2019","1",2183049,"Produce","88.00","1320.00"
"2019","2",2183049,"Produce","92.00","1380.00"
"2019","3",2183049,"Produce","97.00","1455.00"
"2019","4",2183049,"Produce","101.00","1515.00"
"2019","5",2183049,"Produce","96.00","1440.00"
"2018","11",2183121,"Produce","590.00","11210.00"
"2018","12",2183121,"Produce","602.00","11438.00"
"2019","1",2183121,"Produce","608.00","11552.00"
"2019","2",2183121,"Produce","632.00","12008.00"
"2019","3",2183121,"Produce","638.00","12122.00"
"2019","4",2183121,"Produce","657.00","12483.00"
"2019","5",2183121,"Produce","650.00","12350.00"
"2018","12",2183199,"Produce","457.00","5936.43"
"2019","1",2183199,"Produce","471.00","6118.29"
"2019","2",2183199,"Produce","457.00","5936.43"
"2019","3",2183199,"Produce","466.00","6053.34"
"2019","4",2183199,"Produce","475.00","6170.25"
"2019","5",2183199,"Produce","489.00","6352.11"
"2018","11",2189794,"Produce","3.00","47.97"
"2018","12",2189794,"Produce","3.00","47.97"
"2019","1",2189794,"Produce","3.00","47.97"
"2019","2",2189794,"Produce","3.00","47.97"
"2019","3",2189794,"Produce","3.00","47.97"
"2019","4",2189794,"Produce","3.00","47.97"
"2019","5",2189794,"Produce","3.00","47.97"
"2018","12",2202130,"Snacks","313.00","6181.75"
"2019","1",2202130,"Snacks","329.00","6497.75"
"2019","2",2202130,"Snacks","326.00","6438.50"
"2019","3",2202130,"Snacks","336.00","6636.00"
"2019","4",2202130,"Snacks","339.00","6695.25"
"2019","5",2202130,"Snacks","336.00","6636.00"
"2018","11",2209050,"Produce","828.00","10755.72"
"2018","12",2209050,"Produce","869.00","11288.31"
"2019","1",2209050,"Produce","860.00","11171.40"
"2019","2",2209050,"Produce","903.00","11729.97"
"2019","3",2209050,"Produce","930.00","12080.70"
"2019","4",2209050,"Produce","911.00","11833.89"
"2019","5",2209050,"Produce","865.00","11236.35"
"2018","12",2225164,"International","628.00","4396.00"
"2019","1",2225164,"International","609.00","4263.00"
"2019","2",2225164,"International","621.00","4347.00"
"2019","3",2225164,"International","646.00","4522.00"
"2019","4",2225164,"International","652.00","4564.00"
"2019","5",2225164,"International","665.00","4655.00"
"2018","11",2236404,"Dairy","788.00","591.00"
"2018","12",2236404,"Dairy","764.00","573.00"
"2019","1",2236404,"Dairy","772.00","579.00"
"2019","2",2236404,"Dairy","787.00","590.25"
"2019","3",2236404,"Dairy","771.00","578.25"
"2019","4",2236404,"Dairy","779.00","584.25"
"2019","5",2236404,"Dairy","763.00","572.25"
"2018","12",2241315,"Produce","796.00","15880.20"
"2019","1",2241315,"Produce","804.00","16039.80"
"2019","2",2241315,"Produce","828.00","16518.60"
"2019","3",2241315,"Produce","869.00","17336.55"
"2019","4",2241315,"Produce","895.00","17855.25"
"2019","5",2241315,"Produce","904.00","18034.80"
"2018","11",2274363,"Refrigerated","692.00","8989.08"
"2018","12",2274363,"Refrigerated","713.00","9261.87"
"2019","1",2274363,"Refrigerated","713.00","9261.87"
"2019","2",2274363,"Refrigerated","720.00","9352.80"
"2019","3",2274363,"Refrigerated","706.00","9170.94"
"2019","4",2274363,"Refrigerated","720.00","9352.80"
"2019","5",2274363,"Refrigerated","706.00","9170.94"
"2018","12",2279238,"Produce","266.00","3189.34"
"2019","1",2279238,"Produce","266.00","3189.34"
"2019","2",2279238,"Produce","261.00","3129.39"
"2019","3",2279238,"Produce","266.00","3189.34"
"2019","4",2279238,"Produce","263.00","3153.37"
"2019","5",2279238,"Produce","255.00","3057.45"
"2018","11",2281302,"International","447.00","4465.53"
"2018","12",2281302,"International","434.00","4335.66"
"2019","1",2281302,"International","438.00","4375.62"
"2019","2",2281302,"International","451.00","4505.49"
"2019","3",2281302,"International","474.00","4735.26"
"2019","4",2281302,"International","469.00","4685.31"
"2019","5",2281302,"International","516.00","5154.84"
"2018","12",2295994,"Refrigerated","620.00","10533.80"
"2019","1",2295994,"Refrigerated","639.00","10856.61"
"2019","2",2295994,"Refrigerated","620.00","10533.80"
"2019","3",2295994,"Refrigerated","645.00","10958.55"
"2019","4",2295994,"Refrigerated","639.00","10856.61"
"2019","5",2295994,"Refrigerated","626.00","10635.74"
"2018","11",2297775,"Dairy","906.00","1802.94"
"2018","12",2297775,"Dairy","933.00","1856.67"
"2019","1",2297775,"Dairy","924.00","1838.76"
"2019","2",2297775,"Dairy","970.00","1930.30"
"2019","3",2297775,"Dairy","951.00","1892.49"
"2019","4",2297775,"Dairy","922.00","1834.78"
"2019","5",2297775,"Dairy","996.00","1982.04"
"2018","12",2315284,"Snacks","858.00","11583.00"
"2019","1",2315284,"Snacks","892.00","12042.00"
"2019","2",2315284,"Snacks","865.00","11677.50"
"2019","3",2315284,"Snacks","882.00","11907.00"
"2019","4",2315284,"Snacks","856.00","11556.00"
"2019","5",2315284,"Snacks","924.00","12474.00"
"2018","11",2316021,"Snacks","264.00","2109.36"
"2018","12",2316021,"Snacks","259.00","2069.41"
"2019","1",2316021,"Snacks","272.00","2173.28"
"2019","2",2316021,"Snacks","286.00","2285.14"
"2019","3",2316021,"Snacks","283.00","2261.17"
"2019","4",2316021,"Snacks","286.00","2285.14"
"2019","5",2316021,"Snacks","289.00","2309.11"
"2018","12",2327302,"Sodas and Drinks","172.00","3094.28"
